,hsa_mir_769,hsa_mir_124_1,hsa_mir_124_2,hsa_mir_124_3,hsa_mir_127,hsa_mir_323,hsa_mir_370,hsa_mir_107,hsa_mir_889,hsa_mir_487b,hsa_mir_379,hsa_mir_221,hsa_mir_381,hsa_mir_758,hsa_mir_128_2,hsa_mir_29c,hsa_mir_766,hsa_mir_431,hsa_mir_218_2,hsa_mir_331,hsa_mir_433,hsa_mir_432,hsa_mir_382,hsa_mir_24_2,hsa_mir_222,hsa_mir_410,hsa_mir_874,hsa_mir_27b,hsa_mir_23b,hsa_mir_1224,hsa_mir_495,hsa_mir_485,hsa_mir_128_1,hsa_mir_539,hsa_mir_22,hsa_mir_185,hsa_mir_139,hsa_mir_154,hsa_mir_136,hsa_mir_134,hsa_mir_487a,hsa_mir_186,hsa_mir_330,hsa_mir_496,hsa_mir_409,hsa_mir_369,hsa_mir_411,hsa_mir_324,hsa_mir_329_1,hsa_mir_491,hsa_mir_132,hsa_mir_30e,hsa_mir_377,hsa_mir_744,hsa_mir_129_1,hsa_mir_329_2,hsa_mir_23a,hsa_mir_27a,hsa_mir_129_2,hsa_mir_151,hsa_mir_628,hsa_mir_1180,hsa_mir_323b,hsa_mir_1307,hsa_mir_3200,hsa_mir_655,hsa_mir_490,hsa_mir_7_1,hsa_mir_101_1,hsa_mir_98,hsa_mir_380,hsa_mir_376a_1,hsa_mir_32,hsa_mir_654,hsa_mir_99b,hsa_mir_935,hsa_mir_543,hsa_mir_574,hsa_mir_149,hsa_mir_197,hsa_mir_1249,hsa_mir_212,hsa_mir_940,hsa_mir_155,hsa_mir_299,hsa_mir_656,hsa_mir_148b,hsa_mir_193a,hsa_mir_24_1,hsa_mir_455,hsa_mir_125b_2,hsa_mir_29a,hsa_mir_590,hsa_mir_106b,hsa_mir_137,hsa_mir_328,hsa_mir_1287,hsa_mir_873,hsa_mir_187,hsa_mir_29b_2
TCGA-DU-8163,5.7772120419122,7.47734085644571,6.36352096534706,6.44463669015932,10.0365794790046,5.82490878137703,4.97691187482208,6.36621004690378,5.95206778963507,4.39546387332474,10.9061486229011,5.57820253955507,5.65937553930474,6.88051453176985,9.56626613871928,10.9708512736157,1.29743150331066,6.31145223588443,5.97691187482208,5.14918082169065,3.07879152632345,4.59205254755171,5.28611647200862,10.6666201302294,2.82099379112781,6.56889480285036,6.58975340665738,10.4514587096089,9.23443769493988,2.78928479529376,5.11761073063711,4.6724712246018,10.1205999483592,4.15541280203836,15.502074549588,6.6832941697951,7.97779129115321,3.70682270875954,6.01167728371137,8.68544905322594,2.29743179679078,7.67029682990143,6.19527723372317,3.15541280203836,4.66375397012725,4.1303217955092,4.18007480138447,6.13032177491411,1.61935995037416,4.39546387332474,7.8917563737595,13.2750247434134,2.72369659926871,6.81706802004608,7.35812770099893,1.88239419968524,9.92154180414947,9.2878903348173,7.57006155733025,10.7314083438132,5.6505785819017,6.26897532151047,4.75686338874807,9.75865539708068,5.19829855933737,2.61935995037416,3.70682270875954,3.2043222945726,14.0679408137782,6.83465016691489,2.75686338874807,2.29743179679078,4.95564325920237,5.74037527577284,14.6714099051424,5.63282212150067,2.25162821131575,4.3086590271886,7.03721237464165,9.8668127280177,3.18007480138447,2.75686338874807,3.52625051467814,4.55481960303819,2.25162821131575,1.10478684462557,6.57122736898022,6.33085477816548,3.58283403822842,7.12239050852137,7.2028187757966,13.5194153051887,4.39546387332474,9.44781373733228,4.91214162293782,7.38489461214582,4.56421828031424,1.10478684462557,1.10478684462557,8.60121251896332
TCGA-DU-8164,5.80534789716136,7.68128661561362,6.64107262491488,6.65729297931249,10.9638160848234,6.01846847010088,5.84049835664588,6.97311479877822,6.44323986461429,4.81822921563227,11.1991279228565,5.88096495302756,6.00726301400475,7.13373102012884,11.1356619110686,10.717941924772,2.61915778712723,6.78744621696687,6.56095406441812,5.02681581384158,4.46387960034075,4.64830419501324,5.6804050419781,8.48422826862302,3.30822878036012,7.12079196284796,6.73576703287946,8.69094853395774,8.2284496788594,3.46387966571593,4.68392810895349,5.3173309522009,11.6989691340152,4.73236846957099,15.062751605285,5.978862584636,9.72083879636038,3.94696249607829,6.7509623248366,8.6759890717035,2.73236841529726,5.73576704641596,5.5162006739795,3.48018147951413,5.82462696205342,3.83733799013353,4.45565909241507,6.07322628440239,2.49630101846908,3.17437301946531,7.91958045398062,12.2595134694345,2.83733799013353,6.63198188774757,9.05054885145084,2.52800988375488,8.89433217531395,7.53192501239027,9.23926543707199,10.5377777383596,4.95864430263471,5.83733801536606,5.83417073589918,8.99950847291954,4.91133858167032,1.81180309988658,4.4053274098621,3.23326671491112,14.1419895532253,6.15165294042862,3.46387966571593,1.17437317927129,3.41383897860161,4.25237553987742,13.578760653627,6.33760334975152,2.00444817782897,2.17437285965931,6.11035651934343,7.91883313709588,2.61915778712723,2.49630101846908,2.00444817782897,3.28985024917801,2.55903678469745,1.39676560060773,6.19920485553744,5.45153123919578,1.58941067855013,4.36200004212962,7.08393279151116,12.9927332695339,2.28985010166479,8.55326991346684,6.60250049983268,7.60063776301815,2.52800988375488,1.39676560060773,2.21390123248411,7.65729297931249
TCGA-DU-8165,6.24065009852,5.03988767235388,4.01970983056501,4.01970983056501,9.10777016658934,4.01970983056501,4.20981266892344,7.12735053166208,4.63814701298901,2.2622800999553,9.43601673072078,7.50839860663685,5.00951406156668,4.97848716010416,8.4549251908192,11.0023017558641,3.36181579355412,4.81247717518118,5.8241590081772,5.52101438630882,2.2622800999553,3.32939430948287,3.67731756164431,10.4302955266739,5.22751471296668,5.38566254010965,5.6114296691986,11.2602660211862,10.880315957195,1.67731744887481,2.6773176744138,2.57040245314814,8.85438114993007,3.19189075702797,16.1063226376724,7.28359061986974,6.61142968395348,1.45492495235869,4.7526057596684,7.10358237141988,1.19189107278252,8.77384453688138,5.78285202588445,1.77685315249759,4.37775734050744,1.45492495235869,2.03988762849907,6.49201450884484,-1.13003702210484,3.07941600216783,7.7602269687741,13.8663037686678,0.454925478616319,6.47729300017903,6.74340680764527,-0.545074521383681,11.2186908463974,9.39401461141532,7.00951403917274,10.9249061087681,5.69651118698823,7.533520794001,4.34569612503724,10.3079747798934,3.62485024616637,0.677317899952767,1.67731744887481,3.15536487290658,14.9457447388727,7.34569612503724,-0.130037022104838,-0.130037022104838,5.68374388844149,3.29622743887209,15.3962555987682,5.08913120167519,0.454925478616319,5.68374388844149,6.8671421745919,10.1800073715106,1.67731744887481,3.42455156084552,3.59788319415304,6.95742552892992,1.32939459653246,-0.545074521383681,7.51562112647956,8.05855153679889,4.66437855978171,7.8139426037322,8.44171533510352,12.8817140872397,4.84724260067646,10.3913177547221,3.62485024616637,7.81978940131444,6.34974295889497,0.191891072782525,2.86996278054857,8.08185098490751
TCGA-DU-8166,5.59668694172195,7.17276134515524,6.22684885625909,6.21902087388726,10.2633674176798,5.63484307583145,5.43038226352364,6.2377371808019,6.27898166572653,4.3292961351717,10.9322643240084,5.90842956290178,6.12161414024206,6.89866177226097,11.0195194514857,10.8186909306998,1.69702781919798,6.1047205585322,6.11993365826942,5.09961367315422,3.71494982058132,4.29991235792447,5.59426834332035,8.75718340997918,3.15645955918724,6.9563004003388,5.95063905920352,9.27916989634986,8.56862517866703,2.66050197740034,4.75447819961471,4.9898096410719,11.5913151768643,3.94495540289797,14.8743968379998,6.27294528199398,8.78793425916587,3.60391850379794,6.36094174819909,8.23657449474166,2.37509977993027,6.68457617387538,4.95630041195648,3.01895600307678,5.46521224602931,3.96006228065142,4.36378447765119,5.83248068629837,2.30583718587797,2.545024874072,8.19248324751179,12.8560793042779,2.71494993044729,6.70825517465037,8.02390676923589,2.01895600307678,9.1278985764824,7.80345998936452,8.04973348312728,10.2735122601148,5.42494838290163,6.39329999280181,5.17599972599244,9.44991028015598,5.15973464755908,2.1824545828029,3.82631092513439,3.47313190145917,14.7496978460268,6.68343885130191,3.0333112819562,1.50438293195152,4.31173778136306,5.06858676564246,13.6335094294477,5.4140187998874,2.01895600307678,3.00445644776412,5.91425863589286,8.96334597216791,2.69702781919798,2.69702781919798,2.52484701302437,2.97501269952619,2.2819904682382,0.46256227764743,6.53497115754826,5.5845531981724,2.6230273080106,6.92199427699682,6.47313190145917,13.3400610816403,3.96755680999373,9.22821440174578,5.91813164119195,7.27596663096388,3.23308076546825,2.04752512735467,1.89866189317324,8.1824547417162
TCGA-DU-8167,6.50423937845,7.74966439262526,6.69375565010948,6.72412930147574,10.5062694783714,6.67832560834103,5.39250781161116,7.01305028475704,6.41396092045369,5.34862016933405,11.2424546051968,6.32899136113007,6.41927471593375,7.37073086134782,10.0917000575747,12.1363966924952,2.68936380077254,6.57260320743049,7.36523487815105,5.40862746361791,4.17730192489487,5.09999618043822,5.31480544864481,11.9010148003774,3.90166744450942,7.37620599557432,6.41662026469191,11.4651949441325,9.59771988431497,4.08669936873055,6.44033633072867,5.91677437259507,10.4837797457072,5.2566243890416,15.4617186900114,6.92986437308318,9.59037790759633,3.75807660547209,6.08669936873055,9.0370122533271,3.00423727846391,8.358335316088,7.00246811964448,3.41927473279075,5.03917099458531,4.41927473279075,4.99002334091201,5.61258265690119,3.70685132451211,5.22055512621335,9.02268288263981,13.749301824602,2.68936380077254,6.97024778844123,7.93914219076707,3.80754534523535,10.3222704396121,10.2947078799869,8.0218098482661,11.2000556925616,5.82766689862878,6.9223989290368,5.21445493175947,9.47583274453877,5.58919971924906,4.04605741819693,3.94652173840778,4.18979285876674,14.8000461106052,6.86708725325799,3.67166192605792,2.18979293782026,5.94283667125785,5.81562765901066,14.5073516793168,7.30047866993107,3.18979293782026,4.84751171877068,6.25067510875378,10.504708120252,3.8864007001789,4.74966437251515,3.59859840946742,4.40862749758164,2.28600817147593,1.85537383000751,6.6849586951811,6.20525598306541,4.27432637604824,7.57498585676552,7.87387641944283,14.3689727083437,4.13916682804687,9.62240676298805,6.32899136113007,7.64696143495498,4.35417969004591,2.33181182411241,0.791243130128924,9.09999619884173
TCGA-DU-8168,4.44755982384104,6.47093106328089,5.39964980453218,5.5422542108308,10.2063354200498,5.26214627394709,5.01550631146137,5.59883773800643,5.31872981243474,3.92987628838846,10.1730159719363,3.52518062965646,5.57248641517493,6.25801839834212,9.8488252556163,9.1390490664089,1.7651315840689,6.00075973953395,5.35396699607695,4.11471591171946,3.38079080606043,4.79392875107373,5.04933989073446,7.2413877263114,1.94021825424636,6.66268421036597,4.58572224025511,7.44755979078159,7.43390211915826,1.13286305023886,3.25387871586584,3.88775072296462,10.3819767186431,4.50442215121427,14.3606070484415,4.34231664701593,8.03252229150275,2.05886264192222,5.9479262719247,8.17506982499516,2.16848704019923,4.72979838292286,4.79392875107373,2.81093516093997,5.61183507653294,3.09633742724571,3.09633742724571,4.72382452361492,0.810934955351494,0.980860322284413,8.36792012801893,11.8211572921416,1.39589745607265,4.96068230650516,8.54944970437968,-0.381710592507532,8.0594557779619,6.2744595429472,8.60494481435585,9.46780689591335,4.03975386514175,5.17725738889169,5.97835332429142,8.48159141838285,4.28666857111652,-0.381710592507532,2.56582257934517,2.61829011236736,13.3544503868034,4.75344970137968,2.27036687302657,-0.189065044648506,2.45479127670285,3.78821513991614,12.7590285853446,5.91422296710921,1.89839799009687,1.13286305023886,5.00075973953395,6.84710878719935,1.2032525347691,3.09633742724571,1.51137492652455,2.87702429309654,0.810934955351494,-0.0191396777155873,4.98086018522545,4.65642520652117,1.13286305023886,3.98086013953912,6.2266769307351,12.0959399578222,1.7651315840689,8.20539786502019,3.35009394330983,7.06832301303863,1.51137492652455,-3.18906175523638,1.66891606390719,6.70726756981165
TCGA-DU-A5TP,3.16155622743245,3.91059471677971,2.82132735010683,2.86665145424615,8.37917802217405,2.91059471677971,3.80589737318532,4.14325544499419,3.6417779051842,2.67612949700141,8.64069116979617,3.98783772389603,3.939163846404,4.37002635285938,7.33282770278644,8.72617013569468,0.726170302623623,4.939163846404,2.88144829672314,3.00820557257979,1.5521409475726,2.62429043335019,3.3752630143705,8.20631772822902,2.53352497550449,3.65905594064727,3.24401844136842,8.38275750913537,7.89518405829427,0.726170302623623,3.33282764014359,3.17362909063583,8.29291611234821,2.45656305171707,13.7323368042115,4.97754494284568,6.14171986260328,2.17362925052423,4.6888033026872,7.2547130408151,0.659055940647268,6.78637476573271,4.14938156335896,0.588666430026249,4.53820153690251,2.31113251263859,2.22093476931035,4.31658702939406,-0.563337089788009,0.659055940647268,7.62153886117254,12.9977260068991,0.96717820086929,4.78243834117471,4.70968202946979,0.0740929831020143,9.46134149039517,8.03119547965007,4.9356234796864,9.44680305987442,3.46641086270487,4.87776328947221,2.51466615152894,8.8075930469157,4.10594227404762,1.07409366833811,0.790300791716112,2.85170107569267,12.9451185806256,5.35949565878836,0.96717820086929,0.96717820086929,2.83659414543415,3.31113265799169,13.3493761637644,3.17362909063583,0.659055940647268,3.84416738417224,6.25542319564808,8.50901946760522,0.588666430026249,3.33282764014359,-0.411333569973751,3.98783772389603,1.39602135208385,-1.14829852458638,5.71175335718278,5.47862681087379,2.69300335756112,5.24973210700785,5.79225933688106,11.2021798465837,2.7424719385692,7.74399084212693,2.58866666985887,5.8647910085989,1.31113280334478,-0.13654823629608798,-0.273829697376377,7.74297842194752
TCGA-DU-A5TR,4.69360091893687,5.65753165611356,4.77160345441264,4.55342329729803,9.00435394385142,5.35937547392347,3.23639403723013,4.53366002298501,3.79669440805602,3.05419069423387,9.60464145779231,5.80496203234473,4.10863844609168,5.76314186727576,6.67793147502165,10.174328804966,1.52367586174263,5.19295469441086,5.0541906508117,3.37611878912124,-0.0612866389785237,3.65753162753188,4.45178299819888,9.79098282376668,3.93871345510285,3.92360654785769,5.95366376456176,9.98561004995815,8.42856138217532,0.675678654127239,4.09521791704268,2.93871336102148,7.49840916430172,3.99760711028713,14.7302663778385,5.18029942053539,5.7758156835254,3.79669440805602,6.45441325688538,8.56381340390513,2.21173180352092,7.35515911490521,4.91599335620244,-0.324321345872761,4.10863844609168,4.67567899282023,3.05419069423387,6.4465080673873,0.675678654127239,2.93871336102148,6.48303393100607,13.4284777753009,3.33103085548129,4.66663390079045,5.35937547392347,-0.0612866389785237,9.8136947695927,9.82897769990431,5.14165349461629,9.02838458515305,5.28448825955591,5.00480261888083,2.78001565000944,8.55893324964836,3.72879038232809,2.87731294725316,1.26064175696922,2.52367586174263,12.5973340276282,6.00120935057104,1.81318234209197,2.96846073513598,4.59215566940761,4.43056649080231,13.0501751626221,3.89290971996648,0.813182342091969,4.86945077261561,7.62987532870013,8.64088610963501,0.675678654127239,1.26064175696922,0.523676363509898,5.66208994267418,2.39814511650441,0.813182342091969,5.85757666049863,4.19924100287177,5.12193524031769,6.23639397982454,4.94620795216485,12.7355980076302,5.54357547073178,8.19610126766487,4.74606833683987,5.48817723944766,2.21173180352092,-1.64624763439841,2.26064145590884,10.3709073084208
TCGA-DU-A5TS,4.95519179874107,4.80494918130931,3.95519179874107,3.80494918130931,8.05934411468574,4.26757609708699,2.8736618353732,5.00198603495748,4.24181303746179,3.49179128353797,8.27870441403484,5.20894841198976,3.1198224458004,4.68580192558652,7.81808457757334,9.44457665333636,1.44739722830204,6.32698042849555,5.15475630975988,2.90682884693934,2.83971455031683,3.25475215035964,3.06210702923269,8.46907121518043,3.42467705103799,4.3053781504626,5.10560864820106,8.46211509986603,7.60600685912602,1.44739722830204,4.66656567775604,4.38991168203047,8.77551106799182,3.82243658316547,13.6784683141895,5.20228469127952,7.5728106438478,1.83971455031683,3.95519179874107,6.84614086067753,1.69532485311632,7.53087649907604,5.02482597878646,0.906829039306897,3.93925027760853,3.00198594491308,1.14783678367056,4.84827660197939,1.90682865457175,2.53485994507924,6.77157771880107,12.5796960671064,0.617321994628412,4.61732217096537,6.91703899480427,1.7693253231894,8.30693195774058,6.96703342925318,7.36028651185043,9.08492772270879,3.82243658316547,4.33004024179874,2.90682884693934,8.93171659507533,4.99429165424246,2.354287682841,1.7693253231894,2.97095909235717,12.1761148864936,5.61230410336691,-0.55260277169796,2.0323597290232,3.09125333343503,2.40159360694837,13.5569217922169,4.38991168203047,1.25475184806771,4.09125333343503,5.76480979563336,9.32583132109629,2.93925027760853,2.53485994507924,1.53485994507924,3.14783694644313,0.769324899980682,0.906829039306897,5.70478500184295,3.93925027760853,2.83971455031683,4.03235964085472,4.84827660197939,12.1428429823733,3.49179128353797,7.70949201853103,5.09844886684307,6.44457664712489,3.06210702923269,-0.55260277169796,-1.5526048877428,8.34297245625431
TCGA-DU-A5TT,5.08427278550219,5.49931028478103,4.78134565373721,4.59446751510694,9.41871538495956,5.169161694024,4.03987868209104,5.21978775879823,5.3252808784635,4.26869735153648,9.80267593323112,6.26869737024798,4.5476733357836,5.80142991211035,8.0455032183161,10.1286669100153,1.94676940634111,7.57903747999539,6.06778467395616,3.56344066102896,3.87276868702313,4.10596782803918,4.37972866115315,9.01644279392776,4.2098037030245,5.03987868209104,6.1059678699306,8.67468971968545,8.5887005795421,3.92252175226546,5.61730750553463,5.44926960378236,8.87434972073923,4.59446751510694,15.2648977739506,5.61730750553463,8.27947720161877,2.56344053899744,5.14840312107294,7.78134566029498,2.49931041235944,7.74551105915833,5.31600305907168,2.20980362505991,5.1166942830401,3.28780618630198,2.62484112433876,5.09516110835958,1.62484112433876,3.53173178231894,8.06085861204696,13.3950232600184,0.624841124338757,5.169161694024,7.25176696391685,2.03987850667072,9.41708920113662,7.77797093144102,7.5516313209597,9.22351405255335,4.62484118281219,6.03423211551028,4.12734149238485,9.72199543583044,4.91024336719011,2.79476622973385,2.43219618004993,4.2098037030245,12.5161185773934,6.87276868702313,1.62484112433876,2.03987850667072,3.59446757482449,3.36180681206246,14.7942312207424,5.35276163185903,0.361806531389947,5.169161694024,7.58291049152947,9.61115729040209,2.56344053899744,2.03987850667072,1.20980393691822,5.75412419474515,2.03987850667072,1.20980393691822,6.59062546139304,6.59062546139304,3.24933201453236,5.89162770148463,6.38860681802675,12.5112363559686,3.94676931278362,8.34137486456342,5.28780618630198,7.04830729837105,4.34365945469375,-1.96012044080768,0.624841124338757,9.1299910904898
TCGA-DU-A5TU,5.12590055162196,4.80841836303707,3.74024684046509,3.92900856845209,9.53759462692698,4.1199513112417,3.8304446756079,5.05906908125476,5.25093660650962,4.07145275170858,9.92240090937224,5.8047144104212,5.57177548378247,6.00198797091074,7.85303667463458,9.4394928050325,0.901527664454833,6.29384521595074,6.0465781265349,2.24548227630024,2.48649016517599,3.99550396573288,5.10195487708742,8.4637702071774,3.4490156223474,5.34063942195236,4.18977277903291,8.14653190214012,7.5509221602742,2.4490156223474,5.14945529984098,4.41054144239926,9.02723928150046,3.95597559149626,14.2802707295634,5.18408165226901,7.65538735883415,3.10797872212626,4.9290085210939,8.04971100778187,1.95597559149626,7.32002914266127,3.80100092385292,1.84494438322538,4.94928092162692,3.72465005347349,3.39091265330664,4.420256554891,0.901527664454833,2.78605054357276,8.11846014439139,12.4243733421726,2.41054137456184,4.6768215161211,6.81395656097904,1.52301638873737,8.34063941750203,7.34956464825,6.98080741655575,9.26110842146,3.96927235611484,4.42990675008071,3.10797872212626,8.97628679573945,4.29912015329371,2.87351340943079,2.98244787046645,3.70888269684142,12.6532971267737,6.03713842811736,2.81579796380306,2.59340540586883,2.78605054357276,4.15528439372209,13.2282813492915,3.88758863095677,1.95597559149626,3.22345591380277,6.7804040050393,9.24957494173047,2.15528423178762,3.55864001686012,1.00844314419379,4.33037109565349,2.00844314419379,0.901527664454833,5.43949279048789,5.6357162922512,2.55864013929838,5.81211285620745,5.89805558420628,12.5339987530501,3.72465005347349,8.60569746522439,5.60622953930632,5.79727782818188,1.4490156223474,-2.79890819217689,2.62735282673956,8.72268850477247
TCGA-DU-A5TW,3.16651830601735,0.862737818942652,-0.815333768830202,-0.552300209235985,5.84001741502843,0.67009251432894,0.67009251432894,3.65715338510641,1.11066524887576,-0.552300209235985,6.07219086294337,2.74538062626563,0.67009251432894,2.35459066845245,6.55970502019034,7.77637492208444,-2.13726059435913,2.2550550150501,0.184664961810246,1.11066524887576,-0.329908392356682,-0.137262181057348,0.563177659137515,7.53781241228366,1.03266229148517,0.67009251432894,3.3545905274125,7.29319004407007,6.56664106134934,-2.13726059435913,1.18466559649016,1.11066524887576,7.56491017858722,0.0326622914851712,12.6233015202152,4.22028947526089,5.95284990379884,-0.815333768830202,1.86273742226783,4.65715338510641,-3.13726694116247,7.04761284014902,3.82852181165208,-3.13726694116247,1.72071843107384,-0.137262181057348,0.184664961810246,3.78160070216038,-1.55230020923599,2.44770005521394,5.65390038872513,11.8921541416406,-3.13726694116247,3.38629943006504,4.18466559649016,-3.13726694116247,7.97582847788175,6.59065794419091,4.41732636678426,8.23832000477734,2.90713160172853,3.9712619307862,0.0326622914851712,8.50929620344277,3.50659369137752,-1.13726376775731,-2.13726059435913,1.72071843107384,11.5286840269715,4.76360427506122,-0.329908392356682,-2.13726059435913,1.8169338734103,0.67009251432894,13.0546641916147,3.3384709111755,-0.137262181057348,1.56317717092237,4.49936208068496,8.63340138398395,0.563177659137515,1.25505471282162,0.184664961810246,3.40189623764118,-0.137262181057348,0.1226787495954214,5.21588430963263,4.68291645840135,1.67009251432894,3.11066508185478,4.79347481835651,11.9651233342304,3.11066508185478,7.950863182421,-0.552300209235985,6.00994241647075,1.38629943006504,-0.13654823629608798,-3.13726694116247,7.88579874310346
TCGA-DU-A5TY,4.05947192074854,2.63723903428115,1.1633080778411,0.315311171286152,7.28109514985031,1.99338271406695,1.80073758436286,4.53254157582353,2.16330775576836,1.69382234859299,7.01575057726444,5.38570018860741,2.31531088142069,2.5783453355654,5.65159424345552,8.48323073044344,1.31531059155517,4.33323279299654,4.51694471738465,3.03777684440516,0.99338307639879,2.08084557663093,1.80073758436286,7.70762828349477,3.92412012884811,2.45281443152203,3.87602583098219,7.43009430901155,7.40489375794517,-0.421654422880054,1.45281416800793,1.1633080778411,6.69728634399021,2.16330775576836,14.3370369511989,4.9122460262035,5.01575057726444,-0.421654422880054,3.48523591507028,5.8325865607066,-2.00661692360121,6.86682687988915,5.1226658034783,-1.00661692360121,3.45281443152203,-0.421654422880054,-0.421654422880054,4.60809262473291,1.1252510415394394,0.578345577119945,6.14820088032935,12.812613853702,-0.421654422880054,3.63723891833495,5.55562519388392,-2.00661692360121,9.22039696288969,7.81036639114991,5.64443445031204,8.62455982505738,2.51694478039888,3.72130320281241,1.45281416800793,8.89349483297738,2.63723903428115,-2.00661692360121,-0.421654422880054,1.99338271406695,11.6748408194902,4.9475790595182,-2.00661692360121,-0.421654422880054,2.38570022311521,1.57834509401081,14.3868067460181,2.31531088142069,-1.00661692360121,4.54797161970891,5.81993125722402,7.70246658419213,-0.421654422880054,1.1633080778411,-0.0066169236012106,6.99056225102066,-2.00661692360121,0.1226787495954214,5.53254157582353,6.68338073900273,2.24131028472083,3.54797168138242,6.12266578277362,11.1470931212861,3.24131028472083,7.2341741019262,2.90027328552001,7.75327095203559,2.16330775576836,-0.13654823629608798,1.31531059155517,8.35422985197644
TCGA-DU-A6S2,6.65784734913998,8.0399755437414,7.01425073620386,6.95913727271524,11.203867869322,6.42387066354769,6.05897253018324,7.12856280872222,6.87826048537307,5.66613078659933,11.7211647849697,6.53357459197272,6.49998651509813,7.82869508151598,10.1355395856922,11.1194171269977,3.8994943032487,7.77481483944781,7.6987969685227,4.17186660380749,5.02502520547298,5.34695330922213,5.98143594643949,9.36741740073582,4.53959837830274,7.213908365429,7.07772262811765,9.56602960160315,8.87409514400278,4.07565131062872,6.14050241948454,5.97700367820354,10.6062257863567,5.32619475367887,15.1330361882844,7.60855575100901,9.89744358224865,4.2326206216838,6.94104680794148,8.88122838648532,3.63270782146453,7.10438299097039,6.37417477199408,2.99025984026687,6.33314749487065,4.2326206216838,5.03358721714113,5.59849205494981,3.15626975223656,3.69879699629845,9.16798315764299,13.0145210774621,2.80263268074904,7.08185642673849,9.25932943328696,3.24741762047958,8.67710190205267,7.34523478350373,9.36741740073582,10.3237969671954,5.59849205494981,5.95463586982752,4.56344511517248,9.56492253307529,5.8421611399404,2.95463593961408,4.6099876914245,4.96362467429416,14.1316348784986,6.28375947850244,3.69879699629845,2.33314747697666,4.45288676432301,5.02502520547298,14.159497364363,6.80763346412167,2.38759525039519,4.41406752441547,7.4687581370736,9.26842590166063,3.51535077422916,4.24741762047958,1.95463593961408,3.4906887243455,2.80263268074904,1.72017075165852,6.5927097184992,5.74123222598707,3.53959831627024,5.29804368307256,6.07149962544024,13.6757564318054,3.18729664097106,8.83911169522423,7.79383966757472,8.55380486776177,4.80263278413653,1.63270793777545,1.95463593961408,8.90241890119893
TCGA-DU-A6S3,6.3052786382656,8.88735232888402,7.85168898408155,7.87759276515085,10.965942746632,6.51513611530034,5.49595470927464,6.16312392102025,6.6156695353477,5.84791159466959,11.4992912081944,6.67474093179846,5.6965087388449,7.49767772927151,10.358826110196,11.9070970301232,3.6099458041113,7.45999456151758,7.71824859689844,4.62263452126767,5.36615436221503,5.01025197714338,5.6439524143249,8.86042000027945,4.27585922286328,6.90043690532181,6.66985871223774,9.5918307231016,8.4596409991519,4.0313416412276,6.18638675313662,6.16399223956722,10.9538495172472,5.62137064802754,14.5774088591287,5.62389725900463,9.34247582148918,4.45680943405151,6.48626749950128,9.03751407496562,3.84032696450982,6.17523293883126,6.43826734799236,3.17953302492928,6.15615857493216,4.57119605398146,4.7827001674509,5.43107184925,3.27906874094298,4.78946812393555,8.57462853378981,12.4786538587746,3.90823110194767,6.47091211547328,8.38210006131182,3.13771286328484,7.66557316770892,7.33024748259931,8.58406645165977,10.0077753689526,4.90615675048222,5.5738120315433,5.50146118351082,9.07400441627426,5.21850430183251,3.64021323274087,4.5474366261782,4.5259835248305,13.926071394682,6.17264670162871,3.45397224293439,2.67474084707014,4.40486675465731,4.88524771998012,13.8217223386414,6.8805011609533,3.37817685142185,4.19999719925708,8.1226060123057,8.8423624946895,4.47651480342106,3.63521261154502,3.19320795731969,3.18638677294671,3.07999738550025,2.43107171549223,5.99666903233438,4.71558596909651,3.43683118301952,3.97308222095513,5.7995608458544,14.1077095029256,3.03514316587898,8.6091490452883,6.54410551288024,7.7306095870024,3.32947367652034,1.90823110194767,3.02753007302683,9.25053566843008
TCGA-DU-A6S6,5.27695936304074,7.03523132671083,6.0620249978321,6.09133469301029,10.4725086095637,6.19180386269465,5.68361547586283,4.8805675975067,5.70207799435501,5.18806628531411,11.0740039705756,5.35236676518196,5.38538181905426,7.17443591173775,10.1158865258037,9.27948625089885,3.2909661974867,7.5632635366625,6.07017009458207,3.99835872249533,5.38538181905426,5.10329078822997,5.66894161336606,6.95613044688625,3.69023638414677,5.92951580390084,6.09931643637664,7.853097998689,7.77676635683719,4.23047441559595,5.32879827135926,5.55167556657033,10.6442195967523,5.71771713322143,14.3070174687558,4.43036924930346,9.15278735018025,3.55167559732801,6.02688599892417,9.12788558743877,2.51634249066189,5.40644343758343,5.36400816517076,2.8358840661901,5.84303196421264,3.50436983743838,3.60870647655725,4.52821660231815,2.15206819358996,3.52229169991933,7.58474326204385,12.233084017536,2.50436996457015,6.59747925474169,7.90922756293635,2.0569108720246,7.63674104641033,6.16258131893145,7.9635282009053,9.06533949140218,4.47399622355897,5.57618972348983,6.15589995745907,9.4150625384147,4.67162071613981,2.19739206697871,3.58047282808161,5.06508481130585,12.25954953063,5.00687018544591,2.45546032025067,1.50436971030661,1.4554600572194,3.91489186715217,13.6654282267265,6.23772418091985,2.36566370540202,3.13663813905942,7.1758519447481,7.95640511831771,3.12886069891018,2.2839798344304,1.78730373627323,2.50436996457015,2.10527377166141,0.91940720958545,5.34063062808007,4.02793182113274,1.78730373627323,3.30483838546818,5.5473059473186,12.0087254015358,1.48012239677572,7.80327250102295,5.44922829480336,7.86748250058805,1.93732932476042,1.35236701238261,2.58616400568192,7.07118499520423
