"","ENSG00000277146.1","ENSG00000188399.5","ENSG00000231514.1","ENSG00000235857.1","ENSG00000233843.1","ENSG00000224240.1","ENSG00000237917.1","ENSG00000227629.1","ENSG00000215506.5","ENSP00000005587.2","ENSP00000009530.7","ENSP00000216392.7","ENSP00000226253.4","ENSP00000247470.9","ENSP00000249071.6","ENSP00000257555.5","ENSP00000258662.1","ENSP00000262233.7","ENSP00000262644.4","ENSP00000262776.2","ENSP00000263278.3","ENSP00000263398.6","ENSP00000266556.7","ENSP00000267568.4","ENSP00000277746.6","ENSP00000283206.4","ENSP00000287934.2","ENSP00000289902.1","ENSP00000293373.6","ENSP00000294435.7","ENSP00000295095.6","ENSP00000299736.4","ENSP00000299759.6","ENSP00000301776.5","ENSP00000305675.4","ENSP00000306565.5","ENSP00000311888.4","ENSP00000318318.6","ENSP00000328923.2","ENSP00000331260.2","ENSP00000332887.6","ENSP00000334113.5","ENSP00000339581.3","ENSP00000342278.4","ENSP00000342557.2","ENSP00000343032.5","ENSP00000344577.2","ENSP00000350848.2","ENSP00000352144.3","ENSP00000358719.3","ENSP00000359497.3","ENSP00000359727.4","ENSP00000363965.1","ENSP00000365012.2","ENSP00000368959.4","ENSP00000370394.3","ENSP00000376349.2","ENSP00000382026.4","ENSP00000383155.2","ENSP00000385478.2","ENSP00000391453.1","ENSP00000396874.2","ENSP00000408288.3","ENSP00000418571.4","ENSP00000427463.1","ENSP00000428657.2","ENSP00000432799.3","ENSP00000448911.2","ENSP00000465281.1","ENSP00000500245.1"
"ENSP00000263398.6",0.282519564698243,0.27905274561494,0.282558159390691,0.274085403301017,0.272668255478599,0.276263361035634,0.269891309591787,0.280629731446576,0.270017399446459,0.0725056752136677,0.0867849402713074,0.0800498942723058,0.0850158636735407,0.0929671743755989,0.0734133700687898,0.0729298496140373,0.100168063510675,0.0872944357716726,0.0746612079205011,0.0724974838743805,0.0733710820493512,0,0.0709293678519817,0.0950808171622114,0.0868389105518005,0.0819779662243527,0.0755705994457753,0.0816379785429323,0.0842812178753738,0.0823203804181477,0.0807274183415967,0.105197436311151,0.118146837559102,0.0890241200333812,0.0771559426407541,0.0927609169576209,0.0964907622700422,0.075732758524785,0.0984389861491496,0.0824078039858163,0.110444898833171,0.114822156586744,0.0781195739245516,0.0776123031439057,0.0911034108843067,0.0851517912084841,0.0833427335521932,0.116352966392855,0.0705404635685485,0.0796813750661551,0.0809581569548662,0.0810630385191493,0.0732648996483924,0.0893875014648792,0.0973059972365747,0.0890526803328085,0.0830129976106667,0.0854844103251248,0.0825788619753281,0.0905098082105959,0.0872297951760111,0.0871368410554509,0.107212576745582,0.0803883156029989,0.0728983344721395,0.0786248228740925,0.0909856025194231,0.0739678720360631,0.0725091024902611,0.0766548568857294
"ENSP00000266556.7",0.263281266801244,0.261209942847542,0.263649060508874,0.258298390017711,0.256949833229436,0.255962057616988,0.25849704004489,0.258745502071852,0.255475541123092,0.0689702949660271,0.0803914166244585,0.0790458201625377,0.0802602362801814,0.087237888265854,0.0664597960507056,0.0693718557623817,0.0907889401194192,0.0796032903309495,0.0704265630450686,0.0671277343540924,0.069558047975062,0.0709293678519817,0,0.0895577303925687,0.0802894110946708,0.0757279579410031,0.0720303138775606,0.0769328661002055,0.0791052697797122,0.078049464518101,0.0741689204775644,0.0984549457067211,0.111341790404718,0.0822805145177303,0.0736601446606396,0.0867352990679307,0.0904952876367625,0.0719549163704094,0.0922054194933492,0.0757154425801232,0.109023823175063,0.107854113728256,0.0719927247367955,0.0733447598126204,0.0854281937380871,0.0825473602188583,0.0790287017206804,0.107102796423314,0.0672525903003748,0.0758833606261912,0.0734282248238346,0.0736492457226813,0.0701596288867138,0.0828522553553466,0.0916720611897876,0.0848062609348173,0.0769785820431034,0.0810471399980849,0.077913154758269,0.0834058458191694,0.0830227538163362,0.080334853964922,0.101503301395457,0.0721358865637145,0.0680147863360745,0.0718667374769835,0.0874814678820349,0.070687125890036,0.067653723566014,0.0719678878488978
"ENSP00000267568.4",0.345216075708236,0.333865084396639,0.341309651802616,0.336877966963394,0.339841848308892,0.332232359469071,0.329857851393991,0.333107974367631,0.331057853675944,0.0921660789226374,0.104197115080301,0.0987278974546955,0.102007292349045,0.11409359363787,0.0860500568263832,0.0866387333500767,0.119512561229052,0.107915790756252,0.0920226242503971,0.088559644468246,0.0900760556687999,0.0950808171622114,0.0895577303925687,0,0.104330072265098,0.0987965379538374,0.0937498847942097,0.100352991685344,0.103077602549901,0.100954550653864,0.0969724749185458,0.127265839328173,0.14291613646599,0.106557681469236,0.0937142508706879,0.114148560859187,0.119662141996189,0.093705924829384,0.117497865963866,0.098628893323036,0.13637192638618,0.136578328684873,0.0940148016157515,0.0959794771922364,0.111765543506631,0.104587238148917,0.100742157127224,0.143774707163534,0.0863795761502066,0.0977982098587552,0.0963366983849813,0.0953993483009542,0.0925123950275106,0.108860604613101,0.120169741943653,0.110345869070073,0.0995425062868842,0.103899765962753,0.0989487373678733,0.109725631255209,0.105052497115337,0.10413466858366,0.133543895056092,0.0960463681833547,0.0891410373817618,0.094473694985389,0.111517335331631,0.0934577925051523,0.0907886429295451,0.0923935311839758
"ENSP00000277746.6",0.316269495958229,0.313298867139895,0.306210658057237,0.306049868659174,0.297067150841883,0.301491397415968,0.302262976475702,0.306462442358247,0.304804146195731,0.0821154308219068,0.093710611106969,0.0908416159267975,0.0928501559653619,0.104724165492961,0.079051158221295,0.0791348222553722,0.108933638135565,0.0951970295651147,0.0828188772303148,0.0779836345222961,0.0826031490099421,0.0868389105518005,0.0802894110946708,0.104330072265098,0,0.0893548281997362,0.0837903800754926,0.0919547516379665,0.0918461039246149,0.0916215364988092,0.0840587965092433,0.119070012831487,0.128903942902665,0.095727917770503,0.086632372459922,0.102597731525308,0.106425832381721,0.0852751360832963,0.107861915093885,0.0912662146646442,0.12447766796785,0.125510262393802,0.0865570136566725,0.0829938996493306,0.101067067220129,0.0953001014250609,0.0928701661017956,0.131084019309793,0.0812263194936488,0.0882036479777636,0.0882396354806164,0.0868097384883077,0.0831894423954921,0.0947168465554381,0.109028850871629,0.0969663640695883,0.0917900002887632,0.0976782216317777,0.0907403634013954,0.0966279092651843,0.0986948303936364,0.0961352795176289,0.114559076497851,0.0891050412583001,0.0791645598213715,0.0850562085325837,0.101849530532459,0.084250971519939,0.0820937353572697,0.08523797488024
"ENSP00000283206.4",0.291549974922282,0.292176179775342,0.291491461767663,0.291241468079307,0.287750021709898,0.284759547915864,0.280009902072745,0.285514003220812,0.2781625441244,0.0757610506975234,0.0871722120464043,0.0855998072884434,0.0870750332574004,0.0972663137354446,0.0728602044530969,0.0752639733213965,0.102110190041396,0.0908114115338228,0.0781108198350386,0.07504346359796,0.0762973938401941,0.0819779662243527,0.0757279579410031,0.0987965379538374,0.0893548281997362,0,0.0792833416093686,0.0870332412589629,0.0881965171186055,0.0855301588083755,0.0838451976911117,0.108774683454756,0.124778831699692,0.0906056565280541,0.0792506852506472,0.0949817168623856,0.0987434208458174,0.0776014353501308,0.102573393865587,0.0855214822173154,0.116492181506571,0.120381295592877,0.0814564669467371,0.0793294645737394,0.0979959450109723,0.0899233343087725,0.0891232504811487,0.122440680825377,0.0729799777775613,0.0807045210850164,0.0841651154395396,0.0825530837694368,0.0755390158595281,0.0926966576153711,0.100985815941245,0.0930065635714649,0.0869294370559868,0.0892647311724925,0.0860760442004966,0.0935241456851854,0.0925604865765114,0.0879531576508328,0.110010634103493,0.0826766418223424,0.0750378663064867,0.0800328427022801,0.0955827487429465,0.0797809323680538,0.0757446729591437,0.077917884780929
"ENSP00000287934.2",0.279068192577871,0.28136923566066,0.27596802089769,0.273113025075674,0.270080864194695,0.279722878393964,0.269683560927068,0.27065318570681,0.260593083707827,0.0739925050949287,0.085369930708777,0.0814583169693197,0.0827889475604961,0.0921244985205594,0.0706127144148858,0.0704856747241108,0.0951074059639976,0.0860169952703582,0.0750011893653883,0.074240478902028,0.07281102500952,0.0755705994457753,0.0720303138775606,0.0937498847942097,0.0837903800754926,0.0792833416093686,0,0.0807361261273063,0.0831149297012777,0.082404291896904,0.0793682621673892,0.103766592958445,0.120813587785652,0.0888374825427544,0.0764823763351607,0.091057342975161,0.0955806289970076,0.0758198545524054,0.0964808675598173,0.0803058652471693,0.112668979673906,0.115378418101923,0.0778832705270027,0.0766403086133618,0.0907520637478115,0.0862452892073625,0.0837598446681783,0.114900380839486,0.0710502916748158,0.0781762775624206,0.0784920319550606,0.0791437914721902,0.075131439796482,0.087643151942369,0.0979859537397933,0.0895263856092832,0.0806995955971946,0.0838722681516705,0.0818258223095014,0.0887647703191124,0.086587524223744,0.0881798216029467,0.100911436519767,0.0750098432520218,0.0735440292028125,0.0768487943452963,0.0916339887452528,0.0759415835589398,0.0722300979961141,0.0768477083019574
"ENSP00000289902.1",0.293577906174137,0.301624273419598,0.290804893818696,0.29207409989335,0.294101678659138,0.293675402129423,0.287191601619293,0.29473180277636,0.292085421684543,0.0788534753146678,0.0914292059894559,0.0866394880003534,0.0901544668244348,0.0981941989721817,0.0759827799506347,0.0754166402634347,0.104005074452409,0.0938751983092029,0.0810267185007451,0.0763435689270589,0.0779809756882461,0.0816379785429323,0.0769328661002055,0.100352991685344,0.0919547516379665,0.0870332412589629,0.0807361261273063,0,0.0896585466067384,0.0876103041346695,0.0846688505979875,0.110612639212335,0.125212714169025,0.0912805094842541,0.0810776486367934,0.0991816396068283,0.101352422333974,0.0805982953336038,0.10589184915004,0.0873075671731925,0.120833062147844,0.11917150417018,0.0825881666768326,0.083348759005559,0.100134091820541,0.0943739115689861,0.0904094837722498,0.123136864777038,0.0768302130294596,0.0840402821062306,0.0837855780187557,0.0829368765982586,0.0785468592216228,0.0948162443901276,0.102993531707757,0.0930074608572376,0.0883552004625259,0.0911373299526746,0.0890838989398268,0.0938862694873862,0.0930786921887205,0.0920210675705205,0.112120741908534,0.0836096285050016,0.0763422769305261,0.0811231272991579,0.0981442195323596,0.0801110749494077,0.0787486178887168,0.0820356133999347
"ENSP00000293373.6",0.30624755576098,0.31052661811334,0.305492068939429,0.305979038660097,0.299546784327005,0.303978451430472,0.298002961786153,0.306933599030653,0.294416632922245,0.0800390448690576,0.0949536742713815,0.0898012695768508,0.0948260008319564,0.102623947218151,0.0795699606640596,0.080928105340396,0.108365738144359,0.0946810043907788,0.0835478275947401,0.0785484351359685,0.0829345971866598,0.0842812178753738,0.0791052697797122,0.103077602549901,0.0918461039246149,0.0881965171186055,0.0831149297012777,0.0896585466067384,0,0.0912790370685415,0.0877141111266831,0.114978999152793,0.12812694963231,0.0956109929230834,0.0844265995466049,0.102230965477266,0.105416157109571,0.0832380961661059,0.108676094349056,0.0894271797265732,0.124104523263134,0.124654019431387,0.0861698348212629,0.0853552831625272,0.0983385730615511,0.0947129356274272,0.0934515583018896,0.126930623581962,0.0804062684187888,0.0892546663416715,0.0878678868705105,0.0851497997340119,0.0823279059794741,0.100356649244753,0.108674067788069,0.0973468104979953,0.0918094386549108,0.0968326863886596,0.0923457632045186,0.0979529289422869,0.0942852929517345,0.0925646550261541,0.115806776558439,0.0864339839559724,0.0798499696076372,0.0833336655049962,0.102058708607134,0.0821534305630957,0.0798571608646699,0.0852754210228051
"ENSP00000294435.7",0.298693542083362,0.301349383240054,0.305124890074349,0.297923671441421,0.292384630545884,0.293383740428564,0.288299913214531,0.292313122749162,0.283064965966778,0.0794341288407022,0.0927403946616474,0.0876207392412614,0.0900971190156675,0.0988528593864235,0.0756503880684721,0.0774648643387311,0.103837304572343,0.0948527096258534,0.0841242532356278,0.0785155475863591,0.0772728256636326,0.0823203804181477,0.078049464518101,0.100954550653864,0.0916215364988092,0.0855301588083755,0.082404291896904,0.0876103041346695,0.0912790370685415,0,0.0867691881810252,0.115065651777389,0.129120559557327,0.0927146750443578,0.0833675513573354,0.0973319460654574,0.102884041570382,0.0817844765624268,0.105421829870451,0.0878586001105025,0.121468606652095,0.118364785264044,0.0842019712934486,0.0831544297779218,0.0995120765129765,0.0927996841372643,0.0928829033550527,0.121513730951794,0.0776383627080447,0.0835600173759597,0.0833362279366146,0.0835990346586536,0.0815249852442505,0.0947632978713639,0.105727787636287,0.0956072905249765,0.0894836367875632,0.0934064725964766,0.0883754060030202,0.0932456205069983,0.0951239365845895,0.09269902395597,0.11192184549486,0.0851637877531238,0.0784418182893565,0.0832479566184388,0.0982407151843917,0.0791544900512855,0.0779445910079703,0.0808185568475367
"ENSP00000295095.6",0.289074950126902,0.285881462754365,0.289115055618187,0.286443895707469,0.281846160057733,0.288175932152073,0.277829604187541,0.281798066622048,0.28321886530047,0.0764191547185204,0.0871878565330445,0.0845616786993958,0.087132536968179,0.0947956888803721,0.0740090286147282,0.0749679268919233,0.0990834411895157,0.0895104469697071,0.0776707859588653,0.0748413476826675,0.0747952105884387,0.0807274183415967,0.0741689204775644,0.0969724749185458,0.0840587965092433,0.0838451976911117,0.0793682621673892,0.0846688505979875,0.0877141111266831,0.0867691881810252,0,0.108232386468443,0.122942032025104,0.0890011668574056,0.0783933835122102,0.0969366460490477,0.100004983827372,0.0778130985954104,0.0996613927083742,0.0855542668099414,0.115811133782162,0.119385841374405,0.0808613393063093,0.081477767915769,0.0951981478170726,0.0892088928391715,0.0872920808534998,0.121549519001575,0.0739334422984807,0.0822660605198093,0.0815509930362561,0.0815750993298228,0.0780279803689257,0.091638260699323,0.0999567209855275,0.0905271178577677,0.0872955197417793,0.0879802539829371,0.0860224600892787,0.0906746577193023,0.091130501123439,0.0893499088053716,0.107487911164005,0.0797905907850948,0.0776742992422829,0.0805650487827982,0.0944807467656055,0.076168240312288,0.0730468173025716,0.0776094942957822
"ENSP00000299736.4",0.383454067565095,0.37156155448184,0.379233061326477,0.378911555590003,0.377331380078831,0.374621096496751,0.374550166559793,0.377664055288275,0.363139850023521,0.101160762970072,0.116080784122124,0.111788948314399,0.116549505801531,0.128499892132773,0.0969388407030525,0.100099294954019,0.133304210131768,0.119211251244001,0.103677686105381,0.0977769420798008,0.102809299860475,0.105197436311151,0.0984549457067211,0.127265839328173,0.119070012831487,0.108774683454756,0.103766592958445,0.110612639212335,0.114978999152793,0.115065651777389,0.108232386468443,0,0.161915808897515,0.117796433960608,0.104491424183492,0.126485240697389,0.133718033725379,0.104221881553298,0.135647257337277,0.11232764800382,0.153436380703798,0.156157282366982,0.10443976766461,0.105848308772428,0.126798423632744,0.118410227766808,0.115874712388976,0.16141131488056,0.0985898638348144,0.109429417732577,0.107880879150961,0.107879247964487,0.0992021775605132,0.1193322684772,0.134807884205903,0.120263926427682,0.113269688841852,0.119426991403855,0.111636150973265,0.11997132939671,0.11913622523993,0.118356285094359,0.146218392414849,0.106652096842801,0.0977327693518295,0.106817086831236,0.12745692892451,0.10389206188409,0.0979857120242925,0.10501108804675
"ENSP00000299759.6",0.437029900225612,0.424411685235074,0.428963213380999,0.426104114898417,0.430673166793279,0.427953701082019,0.418710971453067,0.416394784330336,0.410735072118554,0.111924755785455,0.132864634605632,0.128135087244198,0.128265602507807,0.142403011034107,0.107121256694196,0.112505359443168,0.14877317937588,0.132540753519154,0.114691054940584,0.111645252418511,0.113465954677002,0.118146837559102,0.111341790404718,0.14291613646599,0.128903942902665,0.124778831699692,0.120813587785652,0.125212714169025,0.12812694963231,0.129120559557327,0.122942032025104,0.161915808897515,0,0.130371750615724,0.11803712623031,0.141375092216202,0.145882019904856,0.116212329625702,0.15071312612678,0.123130987037812,0.173214417980593,0.175042961788291,0.116564053905399,0.119374779668727,0.143381422534285,0.132674014287898,0.131625481987872,0.178324492182251,0.108684201888593,0.119945974189228,0.121804851424808,0.119501577625927,0.115157914560919,0.136295415466248,0.15354434030366,0.136340387252763,0.12529512290242,0.131124167255855,0.125341766869151,0.13530347281652,0.134227094795338,0.134001463393533,0.159397933967135,0.120107745222045,0.11212873319933,0.119024086227388,0.141886026575586,0.116222407893596,0.11125860627239,0.116237836433528
"ENSP00000301776.5",0.318007618997469,0.319939554956332,0.317162832194021,0.310651580844458,0.30894800015903,0.306120878344308,0.302319699963619,0.303092790432569,0.299747895402883,0.0827551676619469,0.0957975327312819,0.0920810492590935,0.0950531890058554,0.106275195792162,0.0822285242612836,0.0822604786605499,0.109130573253542,0.0973660739936265,0.0852984795511713,0.0814783227308575,0.0827173443834273,0.0890241200333812,0.0822805145177303,0.106557681469236,0.095727917770503,0.0906056565280541,0.0888374825427544,0.0912805094842541,0.0956109929230834,0.0927146750443578,0.0890011668574056,0.117796433960608,0.130371750615724,0,0.0872485405107213,0.104711877450702,0.112814830264689,0.0871765714785248,0.112069509342547,0.0930545944399132,0.125429335872352,0.129892463255099,0.0886544884368445,0.0868094877218935,0.102416158767431,0.0984507105294081,0.0942310170436818,0.130762625135053,0.0797940110535951,0.0898901876705425,0.0900280908436205,0.0902055957875547,0.0819658651755468,0.0996200583176718,0.108259642357443,0.100275064294609,0.0942243768932419,0.098365918000859,0.0937604183999395,0.10081414787635,0.0997263912324694,0.0971168174993566,0.119048156773671,0.0854306600240053,0.0823726602116517,0.087207119321385,0.106281407322677,0.0840695736594038,0.0832769714182811,0.086309462933642
"ENSP00000305675.4",0.28811697229167,0.274640738763355,0.277590422790426,0.274043436052959,0.266921797930156,0.269991851424408,0.271901550155177,0.27495879620254,0.269762399583031,0.0749212180160636,0.0849503780359862,0.0819264862065001,0.0855622288991887,0.0931345466840851,0.0717826827175336,0.0714728967272897,0.0956905115054075,0.0885352767083621,0.0750708928963879,0.0720984296747849,0.0741357574731982,0.0771559426407541,0.0736601446606396,0.0937142508706879,0.086632372459922,0.0792506852506472,0.0764823763351607,0.0810776486367934,0.0844265995466049,0.0833675513573354,0.0783933835122102,0.104491424183492,0.11803712623031,0.0872485405107213,0,0.0924926757336986,0.094587481287511,0.0759017568306419,0.0972206836846936,0.079951665330343,0.113523187672401,0.113505319884193,0.0767263433158475,0.0758310308062584,0.0900763873480018,0.085525305973277,0.0856951478609492,0.120840736665024,0.0701731318203324,0.081585827108101,0.0787770675632139,0.0788331084164624,0.0737386719098468,0.0857506575302976,0.0973715204726212,0.0891362532108843,0.0837886026741154,0.0851393131554173,0.0808159130818492,0.0887123272074846,0.0863306546353647,0.0859283351399604,0.102160968220598,0.0746828831211606,0.0713047384345273,0.0787699807243682,0.0931786712882519,0.0750361912682973,0.0731989729291808,0.0746222144164055
"ENSP00000306565.5",0.330159017677329,0.335707765952192,0.328541325393859,0.326942609588239,0.330241756201741,0.325827249858821,0.331085150470119,0.340129310546867,0.324487029438266,0.0892872512231427,0.103055591476538,0.0969865370608585,0.103228644499979,0.112465020204141,0.0838736702955643,0.0868077740494387,0.116043029770991,0.104777749159354,0.0891679299181041,0.0868086668182484,0.090645477947833,0.0927609169576209,0.0867352990679307,0.114148560859187,0.102597731525308,0.0949817168623856,0.091057342975161,0.0991816396068283,0.102230965477266,0.0973319460654574,0.0969366460490477,0.126485240697389,0.141375092216202,0.104711877450702,0.0924926757336986,0,0.115069035367175,0.0913512495914679,0.116375121968021,0.0978668748011634,0.133475965842297,0.13598391274454,0.0938895579166042,0.0934382171258904,0.109934377423191,0.100121125721797,0.101317246889386,0.141855472590956,0.0850386539333591,0.0962547450370322,0.0978863296530218,0.0950975973907136,0.0879337243637364,0.105304101818469,0.116212379826298,0.106829797011721,0.0976076119730492,0.102460808709017,0.100273053123547,0.10598364006844,0.102930073620284,0.105319661367921,0.127009159579655,0.0940714002546251,0.0879756267844343,0.0941292791776019,0.112673027710499,0.0898419338961834,0.0886207806406659,0.0907362677313963
"ENSP00000311888.4",0.351443256020581,0.352014553464452,0.353886296693558,0.34813287575704,0.343803087424526,0.345212150274411,0.337666659755722,0.345345748477993,0.331218652318496,0.0913011700453735,0.104060312525728,0.103304399329696,0.106251686925575,0.120348558629784,0.0901360913829409,0.0907174107473689,0.123026438951323,0.107103411367277,0.0919624346439803,0.0927973940781732,0.0940003830200675,0.0964907622700422,0.0904952876367625,0.119662141996189,0.106425832381721,0.0987434208458174,0.0955806289970076,0.101352422333974,0.105416157109571,0.102884041570382,0.100004983827372,0.133718033725379,0.145882019904856,0.112814830264689,0.094587481287511,0.115069035367175,0,0.0948182573532101,0.122895143351044,0.102042233085564,0.138125024957495,0.143239899671649,0.097393267458646,0.0984626840695951,0.112737133150966,0.107869084329598,0.102554009824959,0.140235889703207,0.0884285150255641,0.0997395820789027,0.0978383530453487,0.0988594656076586,0.0924282214504876,0.108457750100072,0.121880097207554,0.114067301391555,0.103280801279486,0.107073710783269,0.101795822433601,0.110240855133274,0.111460233217209,0.109379707981682,0.130814952474392,0.0993348847719647,0.0906548152953364,0.0978383004921091,0.1149633985025,0.0924751177469149,0.0903295778540498,0.0973997133066845
"ENSP00000318318.6",0.27297300900041,0.276258822828489,0.270380327700054,0.27567549927381,0.266885587068082,0.265588103217458,0.266664046441852,0.271545808287925,0.262902788611984,0.0722561186193799,0.0834728244704505,0.0797715218642804,0.0840454567692799,0.093381433129715,0.0694186404255988,0.0707812832918777,0.0947106775223026,0.0862987698921137,0.0739081393874913,0.0706416322427996,0.0704425612192721,0.075732758524785,0.0719549163704094,0.093705924829384,0.0852751360832963,0.0776014353501308,0.0758198545524054,0.0805982953336038,0.0832380961661059,0.0817844765624268,0.0778130985954104,0.104221881553298,0.116212329625702,0.0871765714785248,0.0759017568306419,0.0913512495914679,0.0948182573532101,0,0.0965428327131481,0.0838688944331053,0.111193104802486,0.114128855005234,0.0765128783165226,0.0763336113229683,0.0895414541640819,0.0839022570592341,0.0817742531529044,0.117838662651429,0.0708479327355263,0.0776261690841326,0.0765495758022982,0.0779412512139251,0.0736688618079576,0.0880124071012933,0.0986217680851284,0.0862065162361075,0.0800856888725262,0.0864361165836718,0.0809349915589394,0.0864495701333554,0.0851815630709137,0.0836014672068909,0.104584153315592,0.0771299414089302,0.0722536937471568,0.0750900754941556,0.0906284573881942,0.0749310327244086,0.0716594923217429,0.0756663731831043
"ENSP00000328923.2",0.358347536192606,0.352545794662275,0.358522362773602,0.349385464123685,0.348587307609212,0.35293910688619,0.338206054149786,0.356597816435245,0.34171979737732,0.0958760374271115,0.108133106085611,0.102765356411202,0.110202004572982,0.117423112457962,0.0904117997905866,0.0929401958486866,0.122252774838979,0.113034192551936,0.0954789126146233,0.0909605065626351,0.0949066141360433,0.0984389861491496,0.0922054194933492,0.117497865963866,0.107861915093885,0.102573393865587,0.0964808675598173,0.10589184915004,0.108676094349056,0.105421829870451,0.0996613927083742,0.135647257337277,0.15071312612678,0.112069509342547,0.0972206836846936,0.116375121968021,0.122895143351044,0.0965428327131481,0,0.103168181977067,0.141816770046859,0.141095406701677,0.0996246273162584,0.0986487102459651,0.115031222390231,0.112495968983081,0.109079316945601,0.149696481884938,0.0906636845546917,0.101314376727656,0.102090684292407,0.101542050384761,0.0938229902173659,0.112301678574261,0.127396344470576,0.113231505796662,0.103648841616444,0.108427176686507,0.104307243009521,0.113110974627995,0.107760919054934,0.111372800655748,0.134750147371167,0.0979442674922391,0.0928509156980457,0.0967217008316864,0.12244586940142,0.0974531483155436,0.0913947967432239,0.0987539242742831
"ENSP00000331260.2",0.299343513905234,0.290813333738648,0.295748725026906,0.292141122339231,0.280279361851425,0.296109005790994,0.291935470463216,0.288681195090386,0.284063573481267,0.078386126958407,0.0906342733002129,0.0857701853758491,0.0905211510994452,0.0991023008114703,0.0758160586317493,0.0771098654031526,0.10214612144784,0.0922810157387675,0.0790457082253471,0.076688722594612,0.077966924927296,0.0824078039858163,0.0757154425801232,0.098628893323036,0.0912662146646442,0.0855214822173154,0.0803058652471693,0.0873075671731925,0.0894271797265732,0.0878586001105025,0.0855542668099414,0.11232764800382,0.123130987037812,0.0930545944399132,0.079951665330343,0.0978668748011634,0.102042233085564,0.0838688944331053,0.103168181977067,0,0.117558822881185,0.120529101016252,0.0816974252431302,0.0807450194120255,0.0992101554405859,0.0925281114722256,0.0879917773974872,0.125547942117574,0.0749573548281651,0.0840029234649555,0.0851253616109247,0.0848756429439302,0.0797184438416941,0.0937227621308405,0.10195653812816,0.0949126673031439,0.0884711649014408,0.0928079625234324,0.0902544194195253,0.0943806983426027,0.0929436988696423,0.0919417570592426,0.112847450480775,0.0840909329462977,0.077519031380472,0.0805461726034194,0.0992304387273402,0.0793975137596436,0.0762730013012203,0.0803679436899921
"ENSP00000332887.6",0.419216597887911,0.409298710844334,0.411575726787384,0.401912601138362,0.396913891065483,0.398238221974095,0.39419313726092,0.40130552917142,0.386731442339869,0.109493967154764,0.12634996495711,0.120269969136773,0.123176598944329,0.134700034238822,0.104627318307887,0.107709221643794,0.147210558082294,0.129323025072095,0.109152675793306,0.104730999593126,0.104821254151742,0.110444898833171,0.109023823175063,0.13637192638618,0.12447766796785,0.116492181506571,0.112668979673906,0.120833062147844,0.124104523263134,0.121468606652095,0.115811133782162,0.153436380703798,0.173214417980593,0.125429335872352,0.113523187672401,0.133475965842297,0.138125024957495,0.111193104802486,0.141816770046859,0.117558822881185,0,0.167051040995547,0.111397507532137,0.112484725345448,0.134309853553535,0.126930149937276,0.125386802038465,0.172360778054218,0.105033681286678,0.114535014295742,0.117415685336547,0.116051169678115,0.109182978392369,0.129692486388338,0.141973640394066,0.128785514995103,0.12242390195398,0.126769552270986,0.118284392155696,0.128499535655881,0.131785108941737,0.126001709967863,0.159151930600661,0.115338993517733,0.106362735848804,0.112409257137221,0.1343759627011,0.110432398219025,0.106993778641526,0.114065689697905
"ENSP00000334113.5",0.407592536417324,0.415196149839204,0.406977356201014,0.423017577396713,0.403146417089713,0.410595223347078,0.404991737740306,0.403622575422624,0.402633633049508,0.107713641862985,0.12769250456365,0.119709123146489,0.123187892755322,0.136878786333805,0.109755699644693,0.103628746316571,0.145869665800124,0.125684005429437,0.108656030543269,0.108283393412334,0.107142516389273,0.114822156586744,0.107854113728256,0.136578328684873,0.125510262393802,0.120381295592877,0.115378418101923,0.11917150417018,0.124654019431387,0.118364785264044,0.119385841374405,0.156157282366982,0.175042961788291,0.129892463255099,0.113505319884193,0.13598391274454,0.143239899671649,0.114128855005234,0.141095406701677,0.120529101016252,0.167051040995547,0,0.111912250492583,0.113450073988956,0.136099039442622,0.125206532758967,0.125106989004115,0.172620838569755,0.108033080170559,0.117793451866023,0.116163946217343,0.11808691874392,0.108446112025995,0.129038618324191,0.144466336042767,0.132782396198315,0.120311504473811,0.129811980028768,0.12361483220081,0.131099460364463,0.128166293876511,0.128075231357633,0.156846731705794,0.116639212129121,0.106279681599422,0.113207652602649,0.132145812721851,0.114011800059321,0.106801479611782,0.113324162691825
"ENSP00000339581.3",0.276866962356175,0.281242613263011,0.28072846602506,0.282611494865669,0.276710504628794,0.273885019273154,0.273670467070711,0.275085611230625,0.273829973443359,0.0732572966210003,0.0858920988784642,0.0830001434937941,0.0858020521681867,0.0959213688327239,0.0722609484185206,0.0724984276001475,0.0975033093917674,0.0872021056928042,0.0750246441922679,0.0749680221966806,0.0740568312504089,0.0781195739245516,0.0719927247367955,0.0940148016157515,0.0865570136566725,0.0814564669467371,0.0778832705270027,0.0825881666768326,0.0861698348212629,0.0842019712934486,0.0808613393063093,0.10443976766461,0.116564053905399,0.0886544884368445,0.0767263433158475,0.0938895579166042,0.097393267458646,0.0765128783165226,0.0996246273162584,0.0816974252431302,0.111397507532137,0.111912250492583,0,0.0783803705746334,0.0925488064034963,0.0874610918930449,0.0845859475872308,0.121654713440004,0.0727696214338604,0.0801010323082933,0.0792740762360582,0.079462242757489,0.0746279155163898,0.0876336570976897,0.0992239052431123,0.0908467188980535,0.0821741205492243,0.0869392378878022,0.0829938818391454,0.0902962084782736,0.0892314550718775,0.0868247802803518,0.106898255131719,0.0799924158584193,0.0722479346678908,0.0785224924785915,0.0956458700037328,0.0764798865432837,0.0731027927554933,0.0766079294714423
