"","ENSG00000179869.15","ENSG00000240355.1","ENSG00000214754.3","ENSG00000223829.6","ENSG00000229192.6","ENSG00000232072.1","ENSG00000225705.2","ENSG00000279578.1","ENSG00000231539.1","ENSG00000234983.1","ENSG00000261019.1","ENSG00000233539.5","ENSG00000228005.1","ENSG00000287521.1","ENSG00000225507.1","ENSG00000237471.2","ENSG00000286315.1","ENSG00000234686.1","ENSG00000228173.2","ENSG00000286995.1","ENSG00000279104.1","ENSG00000164746.14","ENSG00000221845.4","ENSG00000136275.10","ENSG00000283247.2","ENSG00000218305.4","ENSG00000270763.1","ENSG00000242948.1","ENSG00000229165.1","ENSG00000106571.14","ENSG00000223893.1","ENSG00000224519.1","ENSG00000136273.13","ENSG00000122641.11","ENSG00000146666.5","ENSG00000236078.2","ENSG00000238284.2","ENSG00000224017.2","ENSG00000285536.1","ENSG00000242552.1","ENSG00000158683.8","ENSG00000164500.7","ENSG00000164744.13","ENSG00000229161.2","ENSG00000136205.17","ENSG00000183696.14","ENSG00000188730.5","ENSG00000042813.8","ENSP00000005257.2","ENSP00000218099.2","ENSP00000219794.6","ENSP00000222390.5","ENSP00000222567.5","ENSP00000222800.3","ENSP00000222803.5","ENSP00000225719.4","ENSP00000242059.5","ENSP00000252590.3","ENSP00000254770.2","ENSP00000258761.3","ENSP00000262067.4","ENSP00000262428.4","ENSP00000264451.6","ENSP00000264663.5","ENSP00000265132.3","ENSP00000265346.7","ENSP00000265393.6","ENSP00000265395.2","ENSP00000265523.4","ENSP00000275428.4","ENSP00000275493.2","ENSP00000275605.3","ENSP00000283882.3","ENSP00000297157.3","ENSP00000313050.3","ENSP00000315568.4","ENSP00000315841.7","ENSP00000323811.5","ENSP00000325333.8","ENSP00000326879.9","ENSP00000328410.4","ENSP00000330032.4","ENSP00000336762.6","ENSP00000339503.4","ENSP00000350011.5","ENSP00000356022.4","ENSP00000360671.4","ENSP00000364140.3","ENSP00000364324.2","ENSP00000368031.3","ENSP00000373918.3","ENSP00000378812.3","ENSP00000379901.2","ENSP00000381081.2","ENSP00000398789.2","ENSP00000400922.3","ENSP00000404042.2","ENSP00000419370.1","ENSP00000468927.1","ENSP00000490722.1"
"ENSG00000218305.4",0.146926606850877,0.118973497108747,0.121958402705095,0.125086036380192,0.116872701584972,0.126942319479368,0.138884581354883,0.143236328553271,0.1128675179714,0.119947022484315,0.116644479671091,0.121821894833408,0.134795719912156,0.144976742472351,0.145097155720056,0.118021354397882,0.133105363258689,0.138270789722109,0.142539717455713,0.134649376251702,0.139852601915474,0.14677849662823,0.141663871097372,0.148594666974849,0.117913645459323,0,0.147356807020427,0.118166635044714,0.139448211263263,0.118891880970131,0.133813306361542,0.12227540835173,0.144600772939145,0.114577184368609,0.14794243281049,0.141991044208284,0.116178620516048,0.11687060410159,0.141071816777879,0.128267951653973,0.137612668261011,0.146668243045973,0.137419604247188,0.117023356893594,0.125973444120649,0.147340612182302,0.14050923032896,0.13985057190482,0.147254266319051,0.207456351226083,0.143197324981607,0.166732507866812,0.212549130550416,0.151018032293538,0.179772999247838,0.13137088853544,0.173349647336274,0.131639538695355,0.210401271333567,0.370454819388517,0.302357872901185,0.117878420399876,0.164032201413183,0.141393758117613,0.133543306284381,0.285459579550898,0.276908011844125,0.234617304836711,0.279764198262893,0.290596074653999,0.327417678349502,0.25389361712554,0.150149062544443,0.130395123867046,0.339192672809201,0.379580560717119,0.174322971866738,0.169390480335122,0.228537271487255,0.159337012282335,0.269135351809915,0.147095684038959,0.141734306147369,0.138274879242812,0.332946094768207,0.135949099231178,0.174105015785221,0.126351650640029,0.196647218350692,0.15878141950164,0.347647779582506,0.26967074733796,0.22835962725505,0.126500172921782,0.288330511263495,0.163396287928466,0.142458692947624,0.153329308405168,0.12194817042381,0.230986257917307
"ENSG00000270763.1",0.150649540128823,0.122042936972791,0.132561630171128,0.130658739932386,0.126961604596402,0.131144428954121,0.146260596850637,0.147840124205543,0.119963757807866,0.121868532668705,0.124793674888858,0.129638229567353,0.144626656718739,0.146536398642702,0.14808447588084,0.127585263313681,0.136831771635697,0.146860722070133,0.150041629069097,0.14378247504242,0.148846706682701,0.147156286750559,0.147300334477221,0.150389387497371,0.122658516448885,0.147356807020427,0,0.123179182037791,0.149740014480032,0.124430039543918,0.138553845084818,0.12769901109409,0.147167746170324,0.12003499409272,0.151012735662542,0.154729357227045,0.122783817253758,0.121899146348182,0.146201859381937,0.134165408694808,0.144878775078651,0.14800623700766,0.143425357277784,0.127310363684994,0.128520106467507,0.152526029372268,0.145258403065712,0.146632074383614,0.151410494768663,0.213146254905021,0.149484098873464,0.178945874144102,0.23176698791468,0.158444626453935,0.193607635702163,0.13432360115129,0.172942914007833,0.138723811065699,0.224329129358846,0.397122558658257,0.313417821769554,0.122338323332429,0.171071473083977,0.142439802976275,0.139107548346925,0.300541684545691,0.280018326725309,0.24571213812598,0.30279512622143,0.309498670093854,0.329614985167467,0.26038294039587,0.158013386432311,0.134784005466986,0.350345490043259,0.397403695163403,0.181999752746696,0.168442643823567,0.2412354244241,0.166578170600487,0.281913502063944,0.150440176522895,0.147126024833354,0.141545957772356,0.338889618621426,0.141078621434206,0.181899923700484,0.134813970654669,0.204980886605529,0.16606630417723,0.372267792835591,0.285733059859037,0.23718951984755,0.133452631344888,0.303793098324658,0.171711210254,0.152503838865208,0.157600775054234,0.129866786200604,0.238554065348395
"ENSG00000242948.1",0.122626530852111,0.100439395666845,0.106688268201217,0.106748774587912,0.101358250860089,0.106705923782274,0.118408644984805,0.121040630626773,0.101831770469448,0.0998894722506088,0.10000263496847,0.10380507290955,0.118291842117456,0.120701114803598,0.124730269106306,0.102726033089162,0.112318561808961,0.118303072511042,0.122844721856656,0.120245179228707,0.118270740706123,0.125831288755087,0.119322800383034,0.124607900934617,0.100192384181769,0.118166635044714,0.123179182037791,0,0.124297981201591,0.101920305147481,0.11685979465876,0.109005303407336,0.121601440568075,0.0986275394081168,0.122828048642178,0.126953854393039,0.102355007440556,0.101048396898824,0.120898284982391,0.112537921182696,0.118950888483053,0.120148524347849,0.117326625637241,0.102697622929195,0.110560374799446,0.124603418872169,0.12000874759652,0.120079975848795,0.12785031352823,0.177601578768708,0.120979899522647,0.143934158295929,0.184955281059902,0.128978944103154,0.15780632529697,0.109969998684715,0.142829643905686,0.111957187147558,0.178420367071078,0.32194750754967,0.253560074385278,0.100308823648684,0.139195586903542,0.120151297648033,0.113835647090837,0.241284565817593,0.236099516043694,0.198146548849709,0.248514480700355,0.255530918924425,0.273105166575788,0.217343271302275,0.127550900167379,0.116347721406693,0.281400612615492,0.331780869183638,0.148800818682132,0.14000965839705,0.196044089653484,0.136361986120399,0.23736218748882,0.123340209432441,0.120260496863976,0.122947464758555,0.280698575514772,0.114451058313626,0.147121465449077,0.108526136551518,0.162867392810427,0.136601557468931,0.295280408682058,0.232970243296699,0.193649579526627,0.106873649795107,0.256040219933674,0.13954056221453,0.124212977128994,0.135692714696186,0.108483718166612,0.196543738594519
"ENSG00000229165.1",0.144155504215042,0.117152925070201,0.128130512628374,0.129120360487847,0.123837144409792,0.12595655949838,0.144421941791255,0.142848854295895,0.117333756902175,0.117414600085617,0.11679025726482,0.126078517663189,0.140647845196655,0.146602056578682,0.14563189984209,0.122159708022233,0.13495917852027,0.141316397777814,0.141796759405903,0.140717427009964,0.142501777270961,0.14641830886189,0.14374922112727,0.149663790144455,0.117490950288118,0.139448211263263,0.149740014480032,0.124297981201591,0,0.117826549332876,0.138163723590673,0.128355633008372,0.147982407582084,0.120151495696622,0.147845489937904,0.152426497510271,0.11467269651899,0.118990589074956,0.14129393716711,0.130565585557861,0.139700750545924,0.145430077970527,0.140653232938593,0.118642263792546,0.129613304434134,0.149477942135777,0.143286177841918,0.143294127513805,0.147261629446072,0.217206961007959,0.14832538624157,0.172349370502764,0.217539998026348,0.152832776888051,0.18673627352279,0.134341078549715,0.166476139275004,0.135474123186591,0.216779396070077,0.380704461618025,0.298953232772337,0.119141061440633,0.163890005891279,0.142417164906476,0.137910174806907,0.287420739944377,0.271948129385149,0.234249025963588,0.28710442975446,0.308153636914213,0.324913850225298,0.256914693514971,0.149945865708482,0.132927342580375,0.338564580624426,0.391524225430223,0.175771871800432,0.168085008023819,0.234008076470575,0.160540748736396,0.267060527539486,0.149031337062652,0.146080806042146,0.140838485165907,0.338612759835396,0.138283434612682,0.177399745883909,0.129075475733459,0.199557529051798,0.160676885823788,0.355766493211956,0.282478464013083,0.240034137794694,0.13035833813746,0.297951909209125,0.165508033508267,0.1479701339437,0.155657790552099,0.125230073211335,0.226950167816733
"ENSG00000106571.14",0.121613392905926,0.0965680447929785,0.104899730713641,0.104224264813984,0.100683154042617,0.104082452959059,0.117263389078465,0.117513482460972,0.0982346307885759,0.0972572820285008,0.0989607766618385,0.102256321215648,0.117821054873609,0.118825048716432,0.119859110538979,0.103422356750025,0.112500770620805,0.113870378566698,0.119398225611754,0.1174978998756,0.116156997669802,0.120281455013764,0.117949721024046,0.121970613485686,0.0971182173522921,0.118891880970131,0.124430039543918,0.101920305147481,0.117826549332876,0,0.114848395042597,0.104821637817145,0.119675513093326,0.0983726510508015,0.122137786988113,0.119554560166046,0.0999415084886983,0.0987964670239064,0.117777082195511,0.108109512855602,0.117114159601679,0.117076901267426,0.116628591588566,0.0996588253574395,0.105664685364725,0.122197594190904,0.116842759598322,0.117975835627577,0.124072191856842,0.173783608120684,0.119189388233786,0.140950056110807,0.185183287174795,0.125770795455989,0.157851932251026,0.107750082224541,0.141635914096441,0.111032096572352,0.177256556307777,0.317978277226494,0.254119823926361,0.0959404986971777,0.137565623547418,0.11857516369191,0.110637060943485,0.241085929458357,0.23422943393216,0.194748005884985,0.235568142414213,0.246441619888849,0.259891883011244,0.208678218455338,0.12732269505387,0.111322059984889,0.276881050734912,0.321371991030446,0.145773917416044,0.139398344041458,0.192676826631464,0.134810111262361,0.224517605269332,0.118996231231947,0.11808125733428,0.116352782990647,0.283757961864501,0.111833998484234,0.146990452847032,0.105175479765184,0.158310647135417,0.133075726303691,0.296577758232871,0.226205876090888,0.185197659562376,0.10576243504432,0.240364279869699,0.137211690112266,0.122421263075469,0.130521399774916,0.103921116957262,0.189691732344295
"ENSG00000223893.1",0.141042927746782,0.112187785696005,0.115866424661802,0.122271102199833,0.114250874787695,0.122787399546995,0.135964756742598,0.13615506565345,0.111535230729361,0.112064867747733,0.111717904503602,0.120251912856773,0.132984549546748,0.14073256280101,0.140731308712932,0.118396718023915,0.128299470690057,0.135580815221764,0.136952620343235,0.135170239931553,0.134865930859072,0.140686322187447,0.135093205657484,0.141503086676419,0.112259538985425,0.133813306361542,0.138553845084818,0.11685979465876,0.138163723590673,0.114848395042597,0,0.119532466630203,0.13532678167966,0.109762015092886,0.134552578539746,0.137796501781287,0.112929306713594,0.11167448964785,0.137423242706378,0.126180297774698,0.132607830635423,0.137461672213622,0.135582216396977,0.115760099836021,0.123126820973768,0.141753485550207,0.140657599429969,0.13466656968942,0.140424329021246,0.207550511438944,0.139273520696113,0.169968071739757,0.206907452057829,0.145896499847958,0.180100999062921,0.127012026580898,0.157823776496337,0.131751775256306,0.205626933278454,0.356985833027887,0.284820612601261,0.113154649341391,0.157542298827358,0.13856536864788,0.129171348521241,0.283851808446038,0.267089470229374,0.227713320994682,0.280850066173839,0.286175072419144,0.313827940837936,0.240331872209353,0.14454988321413,0.120989087924536,0.323241796280105,0.37526309702996,0.169246719533828,0.160143153457782,0.220995784593728,0.154694859306457,0.258746108844667,0.140056248086014,0.136962649657667,0.133650994613125,0.324033511027076,0.130462025824529,0.170546070280755,0.12129143421566,0.188148867726276,0.155195968990808,0.342348573643437,0.265499538022574,0.213431145164111,0.125387833921241,0.276883434079517,0.162723314556417,0.138695675052524,0.142995014596398,0.118051190245346,0.221305455303115
"ENSG00000224519.1",0.129743862030033,0.102096082416623,0.109406225651813,0.11016538150232,0.103735097825686,0.11243521571465,0.121084956890742,0.126329089861674,0.101612744649473,0.0999458307584455,0.105333888343586,0.110464269060548,0.121018174478927,0.124213239864724,0.126599636459464,0.102133206935044,0.113591686832252,0.122956005137618,0.121504546251084,0.122229743597046,0.122528395605536,0.13123384993561,0.121249675613472,0.129445716000868,0.102744392122443,0.12227540835173,0.12769901109409,0.109005303407336,0.128355633008372,0.104821637817145,0.119532466630203,0,0.124041483538738,0.10109770735195,0.125329410784341,0.128628156724998,0.103123979260944,0.10300332635126,0.122001341015998,0.114022540222293,0.123085795336033,0.123811853022604,0.121783439774049,0.103338479404173,0.112143787592126,0.126002735929383,0.126925739576799,0.12066235663618,0.130393892480871,0.185052597819736,0.124371294465435,0.144051563330001,0.188881248284659,0.130452554403646,0.158298653534657,0.113548127349474,0.149277779850055,0.116037211061792,0.190639020390434,0.322136837225022,0.25803784744111,0.100388119578364,0.146092371221542,0.124713092599324,0.117961038878557,0.251754745686269,0.238163541030943,0.20778991724956,0.250923245550457,0.251870213670696,0.278179390544959,0.224671070807211,0.12738437562206,0.115836376496802,0.295030544483232,0.328768819544587,0.151164886278733,0.146707629571224,0.198887262890754,0.142854983390543,0.234936947028243,0.129393490843328,0.124507233517928,0.124158628128448,0.280578013137376,0.118486627720269,0.151179563555475,0.111111695859673,0.172353789681087,0.138618104288757,0.306070601850455,0.241553191389777,0.202176356295167,0.109794826428646,0.261113018494541,0.142032422905794,0.124286244822599,0.136489002328458,0.106839438857047,0.196325123658957
"ENSG00000136273.13",0.146136225252478,0.118708335743167,0.127671676304003,0.123511639316371,0.122424713771376,0.127129212649095,0.141755860672647,0.14244942780718,0.116053349655798,0.116043648075838,0.11543699178995,0.125155896931721,0.142965767103541,0.144423387362559,0.145814507275308,0.121580994771429,0.134529924161204,0.137806847901144,0.144697665277344,0.137378268125373,0.139515207493355,0.148663631003148,0.140067853349644,0.14475251107271,0.119277321629212,0.144600772939145,0.147167746170324,0.121601440568075,0.147982407582084,0.119675513093326,0.13532678167966,0.124041483538738,0,0.115495690053346,0.147948450897311,0.14855997719404,0.114296140758859,0.122322879062299,0.145004902626665,0.132333025613266,0.145978836660017,0.13904523189231,0.138705270167208,0.121294367915121,0.131670632011414,0.147068271309976,0.142604972015962,0.143140703168502,0.146915344028033,0.213624868239637,0.14779311770352,0.17265161895776,0.218370709947174,0.152398657048313,0.184795265781133,0.132407255151887,0.168047451977139,0.131209952858863,0.212977095454848,0.373686742117763,0.299254397540896,0.118405885290503,0.159728861302204,0.140850269389627,0.133743009159716,0.288957280382789,0.275050290760638,0.238095050195433,0.289853042559762,0.301095486164604,0.327100149441368,0.25471252972391,0.146843596638012,0.130870650170605,0.32101838464768,0.37931569024413,0.175955214333887,0.169062686305671,0.227427220002499,0.162881525721368,0.278708928448461,0.145780277963168,0.142872612671515,0.138284114856311,0.333043613202413,0.142678640383208,0.174423692070975,0.12847607599355,0.199023759305319,0.159785259833934,0.355441782209371,0.279947601702498,0.23441555950592,0.128364730175723,0.299404705802559,0.17204081782701,0.145068746615289,0.151696920834353,0.123840526043096,0.229797482528755
"ENSG00000122641.11",0.120175086116889,0.0951162760940984,0.103878177965547,0.107476506925467,0.0991372847067209,0.102944075250497,0.115905690026172,0.116783903729395,0.097254299937296,0.0971053453788656,0.0965975803914502,0.10331488406387,0.115427442135794,0.116667818164883,0.118275294625,0.0988682773755654,0.11035100821083,0.117280330894354,0.118707747568094,0.112803637758501,0.117643673070801,0.121398009496205,0.118584027034491,0.120506983887053,0.096787214845688,0.114577184368609,0.12003499409272,0.0986275394081168,0.120151495696622,0.0983726510508015,0.109762015092886,0.10109770735195,0.115495690053346,0,0.121659127615119,0.119708170830669,0.0956448254949916,0.0964599390681217,0.115704890421347,0.106473775691445,0.117774132942123,0.121792354208478,0.113522526461153,0.097359389785951,0.105128586153966,0.120771638102147,0.117573720175628,0.114577578299681,0.122540175268387,0.173373850386019,0.11582103190331,0.142729928029759,0.181872562608296,0.124654092065378,0.152121373710468,0.108021259946904,0.13754958588413,0.109022233219306,0.179222137923685,0.312795938976138,0.245502421818631,0.0951313225899722,0.134922360055029,0.117253207982517,0.110858488205302,0.235711942435204,0.224584787636082,0.194106414907861,0.233888013765662,0.247382729104301,0.268209981914627,0.20984844116333,0.123459565619689,0.108337363699329,0.277573428765307,0.309303511162942,0.146066301717664,0.137861395053107,0.189743908553171,0.13371657456665,0.224470251861598,0.12098295992913,0.11870986198739,0.117501065683744,0.272509810988301,0.115099652054591,0.14746258596347,0.10427882220113,0.163918058290453,0.131623409828791,0.296037991059445,0.225989296206366,0.189992236444807,0.105259119090282,0.237355806824698,0.13611272055907,0.120228886427978,0.126406316771409,0.10052227579856,0.186554115423321
"ENSG00000146666.5",0.152181359844059,0.120842735538096,0.128904463409224,0.132475256863534,0.127117742971708,0.135166718584694,0.146186086414033,0.146986661389989,0.120954421720107,0.122391916680463,0.121841073899046,0.131239714364893,0.146469412921824,0.15306392545924,0.149129375324808,0.123575492458122,0.137983807350026,0.1438249036354,0.147871936803593,0.143164353467879,0.144297765254472,0.151989428979978,0.148536072489774,0.14983623387711,0.12373137459703,0.14794243281049,0.151012735662542,0.122828048642178,0.147845489937904,0.122137786988113,0.134552578539746,0.125329410784341,0.147948450897311,0.121659127615119,0,0.150688114588591,0.120840150535046,0.124381999449412,0.145322133771042,0.134550718720027,0.142733032967544,0.147823475209504,0.145250469565828,0.121925755427405,0.13500692196395,0.149969727168423,0.148810600679792,0.145456939658509,0.154751885406241,0.21923307211867,0.151097139717093,0.180190076725937,0.226338784672927,0.156117925985679,0.197689471846461,0.134154643586871,0.170016661309631,0.13775000424018,0.219494741868257,0.391991815702432,0.317832168651796,0.122250779449388,0.168158284636363,0.148763698188482,0.14078651206377,0.300402020395259,0.293976950014112,0.244478088613907,0.301561242193708,0.311179903466169,0.32254618516581,0.259358781175599,0.15908818080695,0.138962043842666,0.34937537765545,0.405294572913349,0.184842126265865,0.172207678712746,0.235174844906218,0.166385282929216,0.279280926608982,0.148268100743506,0.149212933987452,0.14807562842674,0.347210185269604,0.143125855463394,0.180248126657656,0.133212216992941,0.207694006401436,0.170798408541927,0.375268123345527,0.281408101697573,0.244818029832485,0.133825732086173,0.2993635008202,0.17369272634747,0.149973374185317,0.162206698856783,0.12681251957592,0.233683312045112
"ENSG00000236078.2",0.150836184641631,0.118935487917435,0.125583952312388,0.132227655764599,0.124630365256172,0.128087486055985,0.145302908299168,0.145697705411576,0.121080005346937,0.121418413281336,0.120202419726292,0.130850950286199,0.145863081380617,0.147304178432847,0.148157901589867,0.126228566274051,0.136198097673244,0.147028320131192,0.147280167370742,0.147679055625704,0.144023545377158,0.151248113931158,0.147458307761273,0.14686337667301,0.119453520830719,0.141991044208284,0.154729357227045,0.126953854393039,0.152426497510271,0.119554560166046,0.137796501781287,0.128628156724998,0.14855997719404,0.119708170830669,0.150688114588591,0,0.11905160752429,0.121989060820945,0.140924929986616,0.130907240880161,0.141517930657814,0.145525067659528,0.143648240222687,0.122357740725495,0.134880828626967,0.155243622667057,0.141671199586547,0.145687698052895,0.152542733994233,0.214354311129681,0.147658613256938,0.177105838400233,0.229157887403531,0.155834524992841,0.188648438520684,0.133434547977353,0.169162113386708,0.136458887945718,0.217418924127298,0.390115543067988,0.306717854837993,0.121877469819187,0.168415584427535,0.142071076169712,0.137949816173667,0.301087468816325,0.289030238075612,0.245269367136872,0.292487577124406,0.31307358207386,0.3270282923065,0.258832336222729,0.154919778458987,0.134680234683581,0.347149633651514,0.392159617127452,0.181516286337361,0.169049653765124,0.234592172925649,0.162675880048474,0.278339464809725,0.151497531407353,0.14945706508167,0.138982187239752,0.339060114811249,0.139518990301108,0.179724504725819,0.128674543997336,0.206805126393517,0.161990529642907,0.365805309871324,0.286964268176332,0.242449326139064,0.129596400542121,0.306014303897646,0.174407847655758,0.152970428345137,0.15594314341831,0.126619698980518,0.235483658207286
"ENSG00000238284.2",0.119761217810588,0.0948184523899798,0.104609343681342,0.106908786734089,0.0995963025245427,0.106808117727346,0.118264710619238,0.119591048954045,0.0958385842571052,0.0998182787012724,0.0975484296655775,0.102228891314409,0.116723098019004,0.117180479086421,0.12053356511323,0.0980671116836452,0.111492944315966,0.113019365951742,0.116715654067525,0.118883148274164,0.117514345737112,0.122447231541914,0.117838653755128,0.122065999725747,0.0980728061530846,0.116178620516048,0.122783817253758,0.102355007440556,0.11467269651899,0.0999415084886983,0.112929306713594,0.103123979260944,0.114296140758859,0.0956448254949916,0.120840150535046,0.11905160752429,0,0.0989817844057868,0.11626335361633,0.109987728565055,0.114953814156009,0.119405343686038,0.11486413567145,0.100852275327565,0.106750085191693,0.120883312177457,0.11965036933276,0.118968349756961,0.121941079698172,0.170653959020181,0.117086085248706,0.141188923164011,0.179803703838279,0.123083624531894,0.157669714300096,0.106588981021354,0.138742153730978,0.107929406910026,0.180054225609632,0.319679510936209,0.250872653438298,0.0973238991411488,0.137342223579222,0.117033277508726,0.108415907321769,0.24118317087949,0.224684822825961,0.19523633404636,0.239928905210887,0.250040398740543,0.264527908542624,0.209409129327222,0.12440577623785,0.108618007900353,0.287086781735827,0.322529677676644,0.144227909279985,0.138923700942402,0.190342755777724,0.130785157503394,0.228984769927437,0.119950021941882,0.11674612683138,0.115761432836402,0.280526005430035,0.114035602496286,0.147224669737662,0.105224089762826,0.162791718106944,0.132179774798255,0.298270978328007,0.23123706814261,0.193797771569259,0.108536617868903,0.240651221337606,0.136431523789109,0.120197918660998,0.125799739513919,0.103389446497312,0.18648451126235
"ENSG00000224017.2",0.121182227221626,0.0974900862269541,0.104745949533501,0.10859679338139,0.0994028399196558,0.105764794290039,0.119130422864339,0.118123214026596,0.0986507221531183,0.0967444272828885,0.0976215828312298,0.103735615245189,0.116118468965714,0.118185865816102,0.123052294952448,0.102482893661602,0.111210281223829,0.118258954478072,0.118541010893444,0.118850543757785,0.116671271933962,0.122247646410934,0.116811241451151,0.123103763972295,0.096510711716195,0.11687060410159,0.121899146348182,0.101048396898824,0.118990589074956,0.0987964670239064,0.11167448964785,0.10300332635126,0.122322879062299,0.0964599390681217,0.124381999449412,0.121989060820945,0.0989817844057868,0,0.11943464987022,0.109645297440592,0.117881401675746,0.115785057177872,0.114653528104189,0.0997462303004203,0.108016202180984,0.121558777116346,0.118414961949572,0.116376048446778,0.12365627382465,0.178980275962596,0.12016298278081,0.142516180308805,0.180657639847963,0.12548245097974,0.157306400311622,0.108059826595768,0.139075707792075,0.110607575897561,0.17765157593694,0.31212482830521,0.251196082118264,0.0983308688966143,0.137296189861542,0.11773400085292,0.112341230047643,0.237364000522315,0.231945624393609,0.202937844759433,0.237183933064704,0.248406462963504,0.263239822838684,0.214825513230515,0.127555265368704,0.111692134030247,0.282830592412438,0.32108670600161,0.144374679020435,0.138299533405946,0.190410460438773,0.137272905220157,0.223806198864357,0.118266736986277,0.118354937643104,0.119991966252416,0.273168374375282,0.114424664327051,0.144815794581172,0.106616431624569,0.163947447208195,0.130659961378809,0.296769657249335,0.231796220329452,0.196101681802534,0.108000187331946,0.247175286777313,0.137986006153772,0.118975405302013,0.129747863964757,0.103934051229351,0.192853813375543
"ENSG00000285536.1",0.147529931343586,0.115444892028101,0.124688702860311,0.126436475442707,0.119817474077645,0.127925635253451,0.137127149891313,0.139793183578092,0.117546943579239,0.12024669361646,0.118194495174341,0.123509611896353,0.13967585292062,0.141536219182798,0.146155260379024,0.121329609151022,0.134414769172174,0.139634287135584,0.145575578072136,0.138500243535848,0.137827629275381,0.143458487633022,0.142236105950176,0.147196254048352,0.116894159581992,0.141071816777879,0.146201859381937,0.120898284982391,0.14129393716711,0.117777082195511,0.137423242706378,0.122001341015998,0.145004902626665,0.115704890421347,0.145322133771042,0.140924929986616,0.11626335361633,0.11943464987022,0,0.131116444562099,0.139624794190849,0.140473273320464,0.138167694346819,0.119744359934018,0.131020044302509,0.144026258476644,0.140318762561679,0.142849227747454,0.145770336893926,0.207740994122614,0.140352881966609,0.1675935888181,0.215184077863041,0.15000903090362,0.181506859930182,0.130580812437346,0.16617728311116,0.135147895554363,0.218162766486297,0.375169866458663,0.302389693094671,0.11833766914707,0.161351883725781,0.142671266695842,0.136316708057361,0.284623649977907,0.280682064087969,0.238282083486902,0.29040094125253,0.296081843518814,0.310521670880275,0.252293950974681,0.154290209093303,0.132439131297119,0.34364869089026,0.380242987891244,0.172820690399613,0.167806071824446,0.227670246767795,0.161142945343381,0.277097944986549,0.144142903017225,0.14291182193265,0.137046838498899,0.327906605491156,0.136513114065605,0.178053467027083,0.12784804632444,0.199768174832917,0.160515504466816,0.352860464723525,0.277622406275855,0.222368022611769,0.127240428265226,0.282643234159833,0.166667053091323,0.144593435455027,0.155646583246888,0.124902604461162,0.223397090943406
"ENSG00000242552.1",0.133292310489405,0.10843630952716,0.116083595213736,0.115150960430754,0.11076020467924,0.116533509792085,0.128621566680817,0.13227989577046,0.107527965766448,0.107266100433,0.107606471571177,0.113320661676214,0.130339558322569,0.131256833655466,0.133831762732137,0.109990702534537,0.122819011182618,0.127578246905722,0.129091700524057,0.129521506427344,0.130176754443784,0.13501936670489,0.131537461911047,0.132342067611831,0.107930688781281,0.128267951653973,0.134165408694808,0.112537921182696,0.130565585557861,0.108109512855602,0.126180297774698,0.114022540222293,0.132333025613266,0.106473775691445,0.134550718720027,0.130907240880161,0.109987728565055,0.109645297440592,0.131116444562099,0,0.128688308591672,0.133278967685227,0.130272450402235,0.111839973867216,0.115925974454736,0.135444575591735,0.136071665453907,0.131580288364723,0.13410828327327,0.194758295821659,0.132701350339623,0.154615390404699,0.196519112396206,0.140840178599642,0.172795587508215,0.118225653039152,0.154463444160796,0.122332729040316,0.197814730288399,0.343717680866425,0.275613059637213,0.109061190672464,0.150472418629005,0.131945524442328,0.122187960386696,0.264776208458789,0.250807229318449,0.21940583040797,0.26790913589192,0.276957892761681,0.299513935374617,0.2283635630008,0.137040908729593,0.121617394650276,0.305464125524046,0.356461858826914,0.158397426528119,0.153451939089454,0.209111686725303,0.151105643744158,0.252485948049001,0.132728338810518,0.13168009422858,0.129299879747417,0.300430505245711,0.125208299562562,0.163725222531038,0.118069414757446,0.180422797861626,0.145252973256026,0.325340692857503,0.247735348661355,0.210253567145907,0.121083570919388,0.265020027277237,0.155059520186243,0.130472967116487,0.14171735142288,0.113701937828042,0.203601973680826
